                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.3073663905513866E+004   0.0000000000000000E+000                         2                         0                        28                        28
  0.3175911117186665E+004   0.0000000000000000E+000                         2                         0                        29                        29
  0.3275457225291932E+004   0.0000000000000000E+000                         2                         0                        30                        30
  0.3376176673316851E+004   0.0000000000000000E+000                         2                         0                        31                        31
  0.3475414523476541E+004   0.0000000000000000E+000                         2                         0                        32                        32
  0.3572267844825522E+004   0.0000000000000000E+000                         2                         0                        33                        33
  0.3666113499224900E+004   0.0000000000000000E+000                         2                         0                        34                        34
  0.3757940148416119E+004   0.0000000000000000E+000                         2                         0                        35                        35
  0.3850429330364621E+004   0.0000000000000000E+000                         2                         0                        36                        36
  0.3945653653882289E+004   0.0000000000000000E+000                         2                         0                        37                        37
  0.4043743184614521E+004   0.0000000000000000E+000                         2                         0                        38                        38
  0.4143833873702957E+004   0.0000000000000000E+000                         2                         0                        39                        39
  0.4245204804581289E+004   0.0000000000000000E+000                         2                         0                        40                        40
  0.4347408545776830E+004   0.0000000000000000E+000                         2                         0                        41                        41
  0.4450067870096627E+004   0.0000000000000000E+000                         2                         0                        42                        42
  0.4553046065767418E+004   0.0000000000000000E+000                         2                         0                        43                        43
  0.4656207168487703E+004   0.0000000000000000E+000                         2                         0                        44                        44
  0.4759412220639622E+004   0.0000000000000000E+000                         2                         0                        45                        45
  0.4862644106592944E+004   0.0000000000000000E+000                         2                         0                        46                        46
  0.4965791002248482E+004   0.0000000000000000E+000                         2                         0                        47                        47
  0.5068802631794976E+004   0.0000000000000000E+000                         2                         0                        48                        48
  0.5171652225464785E+004   0.0000000000000000E+000                         2                         0                        49                        49
  0.5274231344789246E+004   0.0000000000000000E+000                         2                         0                        50                        50
  0.5376523777127520E+004   0.0000000000000000E+000                         2                         0                        51                        51
  0.5478467529639812E+004   0.0000000000000000E+000                         2                         0                        52                        52
  0.5580000426281613E+004   0.0000000000000000E+000                         2                         0                        53                        53
  0.5681158787730451E+004   0.0000000000000000E+000                         2                         0                        54                        54
  0.5781945710541354E+004   0.0000000000000000E+000                         2                         0                        55                        55
  0.5882454006394810E+004   0.0000000000000000E+000                         2                         0                        56                        56
  0.5982845131611503E+004   0.0000000000000000E+000                         2                         0                        57                        57
  0.6083246352446951E+004   0.0000000000000000E+000                         2                         0                        58                        58
  0.6183839350465335E+004   0.0000000000000000E+000                         2                         0                        59                        59
  0.6284745291095169E+004   0.0000000000000000E+000                         2                         0                        60                        60
  0.6386006795664713E+004   0.0000000000000000E+000                         2                         0                        61                        61
  0.6487673559984935E+004   0.0000000000000000E+000                         2                         0                        62                        62
  0.6589703986535591E+004   0.0000000000000000E+000                         2                         0                        63                        63
  0.6692051889572444E+004   0.0000000000000000E+000                         2                         0                        64                        64
  0.6794691556954935E+004   0.0000000000000000E+000                         2                         0                        65                        65
  0.6897540232782804E+004   0.0000000000000000E+000                         2                         0                        66                        66
  0.7000564334494756E+004   0.0000000000000000E+000                         2                         0                        67                        67
  0.7103717406926183E+004   0.0000000000000000E+000                         2                         0                        68                        68
  0.7206932364635210E+004   0.0000000000000000E+000                         2                         0                        69                        69
  0.7310192367378346E+004   0.0000000000000000E+000                         2                         0                        70                        70
  0.7413438965249893E+004   0.0000000000000000E+000                         2                         0                        71                        71
  0.7516636663267665E+004   0.0000000000000000E+000                         2                         0                        72                        72
  0.7619766095540352E+004   0.0000000000000000E+000                         2                         0                        73                        73
  0.7722765408871380E+004   0.0000000000000000E+000                         2                         0                        74                        74
  0.7825617145258141E+004   0.0000000000000000E+000                         2                         0                        75                        75
  0.7928285926369947E+004   0.0000000000000000E+000                         2                         0                        76                        76
  0.5357270278520155E+002   0.0000000000000000E+000                         3                        60                         0                       -60
  0.1547240026260575E+003   0.0000000000000000E+000                         3                        19                         0                       -19
  0.2839399185084702E+003   0.0000000000000000E+000                         3                         9                         1                        -8
  0.3036992226782904E+003   0.0000000000000000E+000                         3                         8                         1                        -7
  0.3759567141244732E+003   0.0000000000000000E+000                         3                         5                         1                        -4
  0.4852450247487419E+003   0.0000000000000000E+000                         3                         3                         2                        -1
  0.6507928649509206E+003   0.0000000000000000E+000                         3                         2                         4                         2
  0.9765027530230274E+003   0.0000000000000000E+000                         3                         0                         7                         7
  0.1081441878420904E+004   0.0000000000000000E+000                         3                         0                         8                         8
  0.1183192064164105E+004   0.0000000000000000E+000      
                     3                         0                         9                         9
  0.1283344214603859E+004   0.0000000000000000E+000                         3                         0                        10                        10
  0.1384593267320298E+004   0.0000000000000000E+000                         3                         0                        11                        11
  0.1486118997255928E+004   0.0000000000000000E+000                         3                         0                        12                        12
  0.1586651588756021E+004   0.0000000000000000E+000                         3                         0                        13                        13
  0.1686508384110670E+004   0.0000000000000000E+000                         3                         0                        14                        14
  0.1786637627342432E+004   0.0000000000000000E+000                         3                         0                        15                        15
  0.1887848891563245E+004   0.0000000000000000E+000                         3                         0                        16                        16
  0.1989798105502609E+004   0.0000000000000000E+000                         3                         0                        17                        17
  0.2091633194279405E+004   0.0000000000000000E+000                         3                         0                        18                        18
  0.2193577305664972E+004   0.0000000000000000E+000                         3                         0                        19                        19
  0.2295851356893726E+004   0.0000000000000000E+000                         3                         0                        20                        20
  0.2398421940252876E+004   0.0000000000000000E+000                         3                         0                        21                        21
  0.2501428465632813E+004   0.0000000000000000E+000                         3                         0                        22                        22
  0.2604598491601209E+004   0.0000000000000000E+000                         3                         0                        23                        23
  0.2707817288358191E+004   0.0000000000000000E+000                         3                         0                        24                        24
  0.2811165226400852E+004   0.0000000000000000E+000                         3                         0                        25                        25
  0.2914437419119289E+004   0.0000000000000000E+000                         3                         0                        26                        26
  0.3017634699989767E+004   0.0000000000000000E+000                         3                         0                        27                        27
  0.3120557525847726E+004   0.0000000000000000E+000                         3                         0                        28                        28
  0.3222317122229837E+004   0.0000000000000000E+000                         3                         0                        29                        29
  0.3322138781008557E+004   0.0000000000000000E+000                         3                         0                        30                        30
  0.3422520393497954E+004   0.0000000000000000E+000                         3                         0                        31                        31
  0.3520934663471388E+004   0.0000000000000000E+000                         3                         0                        32                        32
  0.3616631125984823E+004   0.0000000000000000E+000                         3                         0                        33                        33
  0.3709470393096180E+004   0.0000000000000000E+000                         3                         0                        34                        34
  0.3801384256873787E+004   0.0000000000000000E+000                         3                         0                        35                        35
  0.3895254593780576E+004   0.0000000000000000E+000                         3                         0                        36                        36
  0.3992112865425654E+004   0.0000000000000000E+000                         3                         0                        37                        37
  0.4091430797541959E+004   0.0000000000000000E+000                         3                         0                        38                        38
  0.4192433562299291E+004   0.0000000000000000E+000                         3                         0                        39                        39
  0.4294426646782586E+004   0.0000000000000000E+000                         3                         0                        40                        40
  0.4397054488376618E+004   0.0000000000000000E+000                         3                         0                        41                        41
  0.4500088736672305E+004   0.0000000000000000E+000                         3                         0                        42                        42
  0.4603315768667883E+004   0.0000000000000000E+000                         3                         0                        43                        43
  0.4706687751400099E+004   0.0000000000000000E+000                         3                         0                        44                        44
  0.4810083021672086E+004   0.0000000000000000E+000                         3                         0                        45                        45
  0.4913416575715374E+004   0.0000000000000000E+000                         3                         0                        46                        46
  0.5016674327352699E+004   0.0000000000000000E+000                         3                         0                        47                        47
  0.5119744448666961E+004   0.0000000000000000E+000                         3                         0                        48                        48
  0.5222598776396651E+004   0.0000000000000000E+000                         3                         0                        49                        49
  0.5325186784118140E+004   0.0000000000000000E+000                         3                         0                        50                        50
  0.5427412674721980E+004   0.0000000000000000E+000                         3                         0                        51                        51
  0.5529276335278782E+004   0.0000000000000000E+000                         3                         0                        52                        52
  0.5630729777257158E+004   0.0000000000000000E+000                         3                         0                        53                        53
  0.5731778002748241E+004   0.0000000000000000E+000                         3                         0                        54                        54
  0.5832519504901617E+004   0.0000000000000000E+000                         3                         0                        55                        55
  0.5933032060323336E+004   0.0000000000000000E+000                         3                         0                        56                        56
  0.6033485591337499E+004   0.0000000000000000E+000                         3                         0                        57                        57
  0.6134058799139507E+004   0.0000000000000000E+000                         3                         0                        58                        58
  0.6234862008910733E+004   0.0000000000000000E+000                         3                         0                        59                        59
  0.6336020053942448E+004   0.0000000000000000E+000                         3                         0                        60                        60
  0.6437563075485549E+004   0.0000000000000000E+000                         3                         0                        61                        61
  0.6539470525401566E+004   0.0000000000000000E+000                         3                         0                        62                        62
  0.6641740535968962E+004   0.0000000000000000E+000                         3                         0                        63                        63
  0.6744298367266401E+004   0.0000000000000000E+000                         3                         0                        64                        64
  0.6847098671614775E+004   0.0000000000000000E+000                         3                         0                        65                        65
  0.6950104737276037E+004   0.0000000000000000E+000                         3                         0                        66                        66
  0.7053238031235119E+004   0.0000000000000000E+000                         3                         0                        67                        67
  0.7156474957312225E+004   0.0000000000000000E+000                         3                         0                        68                        68
  0.7259763176128527E+004   0.0000000000000000E+000                         3                         0                        69                        69
  0.7363050895672564E+004   0.0000000000000000E+000                         3                         0                        70                        70
  0.7466323263291913E+004   0.0000000000000000E+000                         3                         0                        71                        71
  0.7569518628682886E+004   0.0000000000000000E+000                         3                         0                        72                        72
  0.7672611215653864E+004   0.0000000000000000E+000                         3                         0                        73                        73
  0.7775574372114315E+004   0.0000000000000000E+000                         3                         0                        74                        74
  0.7878352356891444E+004   0.0000000000000000E+000                         3                         0                        75                        75
  0.7980935831136167E+004   0.0000000000000000E+000                         3                         0                        76                        76
