                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.4253297621464676E+004   0.0000000000000000E+000                         2                         0                        29                        29
  0.4390883363218377E+004   0.0000000000000000E+000                         2                         0                        30                        30
  0.4528398980382038E+004   0.0000000000000000E+000                         2                         0                        31                        31
  0.4665405200868491E+004   0.0000000000000000E+000                         2                         0                        32                        32
  0.4801048356575987E+004   0.0000000000000000E+000                         2                         0                        33                        33
  0.4934034633447067E+004   0.0000000000000000E+000                         2                         0                        34                        34
  0.1105730632163818E+002   0.0000000000000000E+000                         3                       139                         0                      -139
  0.3575456501290869E+002   0.0000000000000000E+000                         3                        42                         0                       -42
  0.5089115369748651E+002   0.0000000000000000E+000                         3                        29                         0                       -29
  0.7173743386439426E+002   0.0000000000000000E+000                         3                        20                         0                       -20
  0.8294878914645392E+002   0.0000000000000000E+000                         3                        17                         0                       -17
  0.8750646228245638E+002   0.0000000000000000E+000                         3                        16                         0                       -16
  0.9253557135225702E+002   0.0000000000000000E+000                         3                        15                         0                       -15
  0.9817835744199473E+002   0.0000000000000000E+000                         3                        14                         0                       -14
  0.1045223240697078E+003   0.0000000000000000E+000                         3                        13                         0                       -13
  0.1116948987378826E+003   0.0000000000000000E+000                         3                        12                         0                       -12
  0.1199194979267376E+003   0.0000000000000000E+000                         3                        11                         0                       -11
  0.1292943584214114E+003   0.0000000000000000E+000                         3                        10                         0                       -10
  0.1401846492712273E+003   0.0000000000000000E+000                         3                         9                         0                        -9
  0.1529895994306284E+003   0.0000000000000000E+000                         3                         8                         0                        -8
  0.1681432243304129E+003   0.0000000000000000E+000                         3                         7                         0                        -7
  0.1860577177622727E+003   0.0000000000000000E+000                         3                         6                         0                        -6
  0.2072769298093555E+003   0.0000000000000000E+000                         3                         5                         0                        -5
  0.2310010000897044E+003   0.0000000000000000E+000                         3                         4                         0                        -4
  0.2540876013473539E+003   0.0000000000000000E+000                         3                         3                         0                        -3
  0.2841843367563449E+003   0.0000000000000000E+000                         3                         2                         0                        -2
  0.3267781714088900E+003   0.0000000000000000E+000                         3                         1                         0                        -1
  0.3767431626602844E+003   0.0000000000000000E+000                         3                         1                         1                         0
  0.4152867464242972E+003   0.0000000000000000E+000                         3                         0                         1                         1
  0.5640306756952274E+003   0.0000000000000000E+000                         3                         0                         2                         2
  0.7160465235470432E+003   0.0000000000000000E+000                         3                         0                         3                         3
  0.8635741966784104E+003   0.0000000000000000E+000                         3                         0                         4                         4
  0.1011342218150946E+004   0.0000000000000000E+000                         3                         0                         5                         5
  0.1156566645358984E+004   0.0000000000000000E+000                         3                         0                         6                         6
  0.1301893947319506E+004   0.0000000000000000E+000                         3                         0                         7                         7
  0.1445169540017982E+004   0.0000000000000000E+000                         3                         0                         8                         8
  0.1585584598054296E+004   0.0000000000000000E+000                         3                         0                         9                         9
  0.1723038378077358E+004   0.0000000000000000E+000                         3                         0                        10                        10
  0.1858154728754403E+004   0.0000000000000000E+000                         3                         0                        11                        11
  0.1993989537836129E+004   0.0000000000000000E+000                         3                         0                        12                        12
  0.2130155588726841E+004   0.0000000000000000E+000                         3                         0                        13                        13
  0.2265897432685361E+004   0.0000000000000000E+000                         3                         0                        14                        14
  0.2400583862806428E+004   0.0000000000000000E+000                         3                         0                        15                        15
  0.2534535439063063E+004   0.0000000000000000E+000                         3                         0                        16                        16
  0.2669409622001519E+004   0.0000000000000000E+000                         3                         0                        17                        17
  0.2805071382936229E+004   0.0000000000000000E+000                         3                         0                        18                        18
  0.2941283397424951E+004   0.0000000000000000E+000                         3                         0                        19                        19
  0.3077628342004606E+004   0.0000000000000000E+000                         3                         0                        20                        20
  0.3213860408848892E+004   0.0000000000000000E+000                         3                         0                        21                        21
  0.3350538987564670E+004   0.0000000000000000E+000                         3                         0                        22                        22
  0.3487485094729383E+004   0.0000000000000000E+000                         3                         0                        23                        23
  0.3624860053735957E+004   0.0000000000000000E+000                         3                         0                        24                        24
  0.3762485836396452E+004   0.0000000000000000E+000                         3                         0                        25                        25
  0.3900204565302984E+004   0.0000000000000000E+000                         3                         0                        26                        26
  0.4038134719511316E+004   0.0000000000000000E+000                         3                         0                        27                        27
  0.4175996465183753E+004   0.0000000000000000E+000                         3                         0                        28                        28
  0.4313940948025261E+004   0.0000000000000000E+000                         3                         0                        29                        29
  0.4451739411268863E+004   0.0000000000000000E+000                         3                         0                        30                        30
  0.4589266164572552E+004   0.0000000000000000E+000                         3                         0                        31                        31
  0.4726160247564550E+004   0.0000000000000000E+000                         3                         0                        32                        32
  0.4859190702081061E+004   0.0000000000000000E+000                         3                         0                        33                        33
  0.4994338253115049E+004   0.0000000000000000E+000                         3                         0                        34                        34
