                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.2251197750052986E+005   0.0000000000000000E+000                         1                         0                      1687                      1688
  0.2276480362642474E+005   0.0000000000000000E+000                         1                         0                      1706                      1707
  0.2296505258689056E+005   0.0000000000000000E+000                         1                         0                      1721                      1722
  0.2316502792571835E+005   0.0000000000000000E+000                         1                         0                      1736                      1737
  0.2333793285347269E+005   0.0000000000000000E+000                         1                         0                      1749                      1750
  0.2353848547470777E+005   0.0000000000000000E+000                         1                         0                      1764                      1765
  0.2376451455017627E+005   0.0000000000000000E+000                         1                         0                      1781                      1782
  0.2393819902169434E+005   0.0000000000000000E+000                         1                         0                      1794                      1795
  0.2416475850709305E+005   0.0000000000000000E+000                         1                         0                      1811                      1812
  0.2436460907385679E+005   0.0000000000000000E+000                         1                         0                      1826                      1827
  0.2456504154582547E+005   0.0000000000000000E+000                         1                         0                      1841                      1842
  0.2473779765485077E+005   0.0000000000000000E+000                         1                         0                      1854                      1855
  0.2496498833073693E+005   0.0000000000000000E+000                         1                         0                      1871                      1872
  0.2513811202161160E+005   0.0000000000000000E+000                         1                         0                      1884                      1885
  0.2533794258026102E+005   0.0000000000000000E+000                         1                         0                      1899                      1900
  0.2553842499257094E+005   0.0000000000000000E+000                         1                         0                      1914                      1915
  0.2581795565236874E+005   0.0000000000000000E+000                         1                         0                      1935                      1936
  0.2596511061555892E+005   0.0000000000000000E+000                         1                         0                      1946                      1947
  0.2621791456580405E+005   0.0000000000000000E+000                         1                         0                      1965                      1966
  0.2641840653113121E+005   0.0000000000000000E+000                         1                         0                      1980                      1981
  0.2661825824361934E+005   0.0000000000000000E+000                         1                         0                      1995                      1996
  0.2679139921945330E+005   0.0000000000000000E+000                         1                         0                      2008                      2009
  0.2701861787208519E+005   0.0000000000000000E+000                         1                         0                      2025                      2026
  0.2719141968101932E+005   0.0000000000000000E+000                         1                         0                      2038                      2039
  0.2739185960750719E+005   0.0000000000000000E+000                         1                         0                      2053                      2054
  0.2759180130448977E+005   0.0000000000000000E+000                         1                         0                      2068                      2069
  0.2781836762752171E+005   0.0000000000000000E+000                         1                         0                      2085                      2086
  0.2799212843439907E+005   0.0000000000000000E+000                         1                         0                      2098                      2099
  0.2821823754782620E+005   0.0000000000000000E+000                         1                         0                      2115                      2116
  0.2841881565868925E+005   0.0000000000000000E+000                         1                         0                      2130                      2131
  0.2861847362328647E+005   0.0000000000000000E+000                         1                         0                      2145                      2146
  0.2881858586355227E+005   0.0000000000000000E+000                         1                         0                      2160                      2161
  0.2901887974770295E+005   0.0000000000000000E+000                         1                         0                      2175                      2176
  0.2919172332133649E+005   0.0000000000000000E+000                         1                         0                      2188                      2189
  0.2941898951473846E+005   0.0000000000000000E+000                         1                         0                      2205                      2206
  0.2959198467593197E+005   0.0000000000000000E+000                         1                         0                      2218                      2219
  0.2979201212700406E+005   0.0000000000000000E+000                         1                         0                      2233                      2234
  0.2999235411241038E+005   0.0000000000000000E+000                         1                         0                      2248                      2249
  0.3027201910269397E+005   0.0000000000000000E+000                         1                         0                      2269                      2270
  0.3041910488640962E+005   0.0000000000000000E+000                         1                         0                      2280                      2281
  0.3067187037016425E+005   0.0000000000000000E+000                         1                         0                      2299                      2300
  0.3087240337292857E+005   0.0000000000000000E+000                         1                         0                      2314                      2315
  0.3107206139040300E+005   0.0000000000000000E+000                         1                         0                      2329                      2330
  0.3124537265911788E+005   0.0000000000000000E+000                         1                         0                      2342                      2343
  0.3144578097762175E+005   0.0000000000000000E+000                         1                         0                      2357                      2358
  0.3164521941884431E+005   0.0000000000000000E+000                         1                         0                      2372                      2373
  0.3184571961232674E+005   0.0000000000000000E+000                         1                         0                      2387                      2388
  0.3207197187743739E+005   0.0000000000000000E+000                         1                         0                      2404                      2405
  0.3227217260531353E+005   0.0000000000000000E+000                         1                         0                      2419                      2420
  0.3247226988227163E+005   0.0000000000000000E+000                         1                         0                      2434                      2435
  0.3267187400460642E+005   0.0000000000000000E+000                         1                         0                      2449                      2450
  0.3287237806909171E+005   0.0000000000000000E+000                         1                         0                      2464                      2465
  0.3304522882131131E+005   0.0000000000000000E+000                         1                         0                      2477                      2478
  0.3324540233486944E+005   0.0000000000000000E+000                         1                         0                      2492                      2493
  0.3344550105119647E+005   0.0000000000000000E+000                         1                         0                      2507                      2508
  0.3369856240029716E+005   0.0000000000000000E+000                         1                         0                      2526                      2527
  0.3387224325776316E+005   0.0000000000000000E+000                         1                         0                      2539                      2540
  0.3412501555814242E+005   0.0000000000000000E+000                         1                         0                      2558                      2559
  0.3432551441738466E+005   0.0000000000000000E+000                         1                         0                      2573                      2574
  0.3449839647252044E+005   0.0000000000000000E+000                         1                         0                      2586                      2587
  0.3469851279443356E+005   0.0000000000000000E+000                         1                         0                      2601                      2602
  0.3489865879604395E+005   0.0000000000000000E+000                         1                         0                      2616                      2617
  0.3509822165908002E+005   0.0000000000000000E+000                         1                         0                      2631                      2632
  0.3529872064177342E+005   0.0000000000000000E+000                         1                         0                      2646                      2647
  0.3552482642305651E+005   0.0000000000000000E+000                         1                         0                      2663                      2664
  0.3572523167107294E+005   0.0000000000000000E+000                         1                         0                      2678                      2679
  0.3592503723042559E+005   0.0000000000000000E+000                         1                         0                      2693                      2694
  0.3609818499442154E+005   0.0000000000000000E+000                         1                         0                      2706                      2707
  0.3632528495064769E+005   0.0000000000000000E+000                         1                         0                      2723                      2724
  0.3649810657906307E+005   0.0000000000000000E+000                         1                         0                      2736                      2737
  0.3669850746995839E+005   0.0000000000000000E+000                         1                         0                      2751                      2752
  0.3695150875866314E+005   0.0000000000000000E+000                         1                         0                      2770                      2771
  0.3715173222783180E+005   0.0000000000000000E+000                         1                         0                      2785                      2786
  0.3735182870118185E+005   0.0000000000000000E+000                         1                         0                      2800                      2801
  0.3757822099221762E+005   0.0000000000000000E+000                         1                         0                      2817                      2818
  0.3777865928617107E+005   0.0000000000000000E+000                         1                         0                      2832                      2833
  0.3795151593969991E+005   0.0000000000000000E+000                         1                         0                      2845                      2846
  0.3815185866437849E+005   0.0000000000000000E+000                         1                         0                      2860                      2861
  0.3835184398488121E+005   0.0000000000000000E+000                         1                         0                      2875                      2876
  0.3855162930223754E+005   0.0000000000000000E+000                         1                         0                      2890                      2891
  0.3875210400503123E+005   0.0000000000000000E+000                         1                         0                      2905                      2906
  0.3897827356013787E+005   0.0000000000000000E+000                         1                         0                      2922                      2923
  0.3915204418249102E+005   0.0000000000000000E+000                         1                         0                      2935                      2936
  0.3937851285751639E+005   0.0000000000000000E+000                         1                         0                      2952                      2953
  0.3957858559854408E+005   0.0000000000000000E+000                         1                         0                      2967                      2968
  0.3977888792278784E+005   0.0000000000000000E+000                         1                         0                      2982                      2983
  0.3997846796108215E+005   0.0000000000000000E+000                         1                         0                      2997                      2998
  0.4017899989701928E+005   0.0000000000000000E+000                         1                         0                      3012                      3013
  0.4035208672403426E+005   0.0000000000000000E+000                         1                         0                      3025                      3026
  0.4055208949308081E+005   0.0000000000000000E+000                         1                         0                      3040                      3041
  0.4075245757044160E+005   0.0000000000000000E+000                         1                         0                      3055                      3056
  0.4095201972693280E+005   0.0000000000000000E+000                         1                         0                      3070                      3071
  0.4115253438471955E+005   0.0000000000000000E+000                         1                         0                      3085                      3086
  0.4140549414674639E+005   0.0000000000000000E+000                         1                         0                      3104                      3105
  0.4157912884546630E+005   0.0000000000000000E+000                         1                         0                      3117                      3118
  0.4180586454792749E+005   0.0000000000000000E+000                         1                         0                      3134                      3135
  0.4203245577406925E+005   0.0000000000000000E+000                         1                         0                      3151                      3152
  0.4220618040754917E+005   0.0000000000000000E+000                         1                         0                      3164                      3165
  0.4243239798031961E+005   0.0000000000000000E+000                         1                         0                      3181                      3182
  0.4263290652654499E+005   0.0000000000000000E+000                         1                         0                      3196                      3197
  0.4283266044774972E+005   0.0000000000000000E+000                         1                         0                      3211                      3212
  0.4300600250199805E+005   0.0000000000000000E+000                         1                         0                      3224                      3225
  0.4320642112446756E+005   0.0000000000000000E+000                         1                         0                      3239                      3240
  0.4340598339077375E+005   0.0000000000000000E+000                         1                         0                      3254                      3255
  0.4360645485526264E+005   0.0000000000000000E+000                         1                         0                      3269                      3270
  0.4380627972270137E+005   0.0000000000000000E+000                         1                         0                      3284                      3285
  0.4400628730983922E+005   0.0000000000000000E+000                         1                         0                      3299                      3300
  0.4420664064913240E+005   0.0000000000000000E+000                         1                         0                      3314                      3315
  0.4443291254016264E+005   0.0000000000000000E+000                         1                         0                      3331                      3332
  0.4463342421034142E+005   0.0000000000000000E+000                         1                         0                      3346                      3347
  0.4483305941416579E+005   0.0000000000000000E+000                         1                         0                      3361                      3362
  0.4503330236488851E+005   0.0000000000000000E+000                         1                         0                      3376                      3377
  0.4523342505049052E+005   0.0000000000000000E+000                         1                         0                      3391                      3392
  0.4540643816673465E+005   0.0000000000000000E+000                         1                         0                      3404                      3405
  0.4563362902465416E+005   0.0000000000000000E+000                         1                         0                      3421                      3422
  0.4580660670859522E+005   0.0000000000000000E+000                         1                         0                      3434                      3435
  0.4600678137639526E+005   0.0000000000000000E+000                         1                         0                      3449                      3450
  0.4620695233299394E+005   0.0000000000000000E+000                         1                         0                      3464                      3465
  0.4646007392979865E+005   0.0000000000000000E+000                         1                         0                      3483                      3484
  0.4663377860331433E+005   0.0000000000000000E+000                         1                         0                      3496                      3497
  0.4688667245800605E+005   0.0000000000000000E+000                         1                         0                      3515                      3516
  0.4708714925200149E+005   0.0000000000000000E+000                         1                         0                      3530                      3531
  0.4728678616579770E+005   0.0000000000000000E+000                         1                         0                      3545                      3546
  0.4746023903865342E+005   0.0000000000000000E+000                         1                         0                      3558                      3559
  0.4768709196324384E+005   0.0000000000000000E+000                         1                         0                      3575                      3576
  0.4786009123824970E+005   0.0000000000000000E+000                         1                         0                      3588                      3589
  0.4806055109056015E+005   0.0000000000000000E+000                         1                         0                      3603                      3604
  0.4826020574696362E+005   0.0000000000000000E+000                         1                         0                      3618                      3619
  0.4846036280070365E+005   0.0000000000000000E+000                         1                         0                      3633                      3634
  0.4868707974558693E+005   0.0000000000000000E+000                         1                         0                      3650                      3651
  0.4888687947177792E+005   0.0000000000000000E+000                         1                         0                      3665                      3666
  0.4908727328225901E+005   0.0000000000000000E+000                         1                         0                      3680                      3681
  0.4928682149252888E+005   0.0000000000000000E+000                         1                         0                      3695                      3696
  0.4948718796366182E+005   0.0000000000000000E+000                         1                         0                      3710                      3711
  0.4966044569224906E+005   0.0000000000000000E+000                         1                         0                      3723                      3724
  0.4986022448801605E+005   0.0000000000000000E+000                         1                         0                      3738                      3739
  0.4934356287837303E+002   0.0000000000000000E+000                         2                       421                         2                      -419
  0.2051656563386507E+003   0.0000000000000000E+000                         2                        99                        13                       -86
  0.2101615020527587E+003   0.0000000000000000E+000                         2                        97                        14                       -83
  0.3278773415151020E+003   0.0000000000000000E+000                         2                        61                        23                       -38
  0.4120136924139030E+003   0.0000000000000000E+000                         2                        48                        29                       -19
  0.5608197305852677E+003   0.0000000000000000E+000                         2                        35                        41                         6
  0.7991467948031426E+003   0.0000000000000000E+000                         2                        24                        59                        35
  0.8648433565113035E+003   0.0000000000000000E+000                         2                        22                        64                        42
  0.9581465456667157E+003   0.0000000000000000E+000                         2                        20                        71                        51
  0.1024995034902139E+004   0.0000000000000000E+000                         2                        18                        76                        58
  0.1078502360372458E+004   0.0000000000000000E+000                         2                        17                        80                        63
  0.1180043691725375E+004   0.0000000000000000E+000                         2                        15                        87                        72
  0.1211951246276752E+004   0.0000000000000000E+000                         2                        15                        90                        75
  0.1430493443963797E+004   0.0000000000000000E+000                         2                        12                       106                        94
  0.1653869358144860E+004   0.0000000000000000E+000                         2                        10                       123                       113
  0.1744765605519163E+004   0.0000000000000000E+000                         2                        10                       130                       120
  0.1800950650041513E+004   0.0000000000000000E+000                         2                         9                       134                       125
  0.2517819480843047E+004   0.0000000000000000E+000                         2                         6                       188                       182
  0.2707144432353753E+004   0.0000000000000000E+000                         2                         5                       202                       197
  0.2745229496306723E+004   0.0000000000000000E+000                         2                         5                       205                       200
  0.2997381253928126E+004   0.0000000000000000E+000                         2                         5                       224                       219
  0.3397259786122994E+004   0.0000000000000000E+000                         2                         4                       254                       250
  0.3597629875265368E+004   0.0000000000000000E+000                         2                         4                       269                       265
  0.3796753651639723E+004   0.0000000000000000E+000                         2                         4                       284                       280
  0.3854196112637440E+004   0.0000000000000000E+000                         2                         3                       288                       285
  0.3970767307902241E+004   0.0000000000000000E+000                         2                         3                       297                       294
  0.4171164306928896E+004   0.0000000000000000E+000                         2                         3                       312                       309
  0.4396952241637988E+004   0.0000000000000000E+000                         2                         3                       329                       326
  0.4597358825580555E+004   0.0000000000000000E+000                         2                         3                       344                       341
  0.4971256066222305E+004   0.0000000000000000E+000                         2                         2                       372                       370
  0.5197820148520901E+004   0.0000000000000000E+000                         2                         2                       389                       387
  0.5370340325653225E+004   0.0000000000000000E+000                         2                         2                       402                       400
  0.5570748242768857E+004   0.0000000000000000E+000                         2                         2                       417                       415
  0.5849849573542003E+004   0.0000000000000000E+000                         2                         2                       438                       436
  0.6050112857419771E+004   0.0000000000000000E+000                         2                         2                       453                       451
  0.6248739961660269E+004   0.0000000000000000E+000                         2                         2                       468                       466
  0.6573245876966707E+004   0.0000000000000000E+000                         2                         1                       492                       491
  0.6771627007553438E+004   0.0000000000000000E+000                         2                         1                       507                       506
  0.7051144244520465E+004   0.0000000000000000E+000                         2                         1                       528                       527
  0.7250585968513427E+004   0.0000000000000000E+000                         2                         1                       543                       542
  0.7423647031234596E+004   0.0000000000000000E+000                         2                         1                       556                       555
  0.7623967045421148E+004   0.0000000000000000E+000                         2                         1                       571                       570
  0.7849800235164761E+004   0.0000000000000000E+000                         2                         1                       588                       587
  0.8050289053920525E+004   0.0000000000000000E+000                         2                         1                       603                       602
  0.8222955933735751E+004   0.0000000000000000E+000                         2                         1                       616                       615
  0.8422989724855166E+004   0.0000000000000000E+000                         2                         1                       631                       630
  0.8676005698574339E+004   0.0000000000000000E+000                         2                         0                       649                       649
  0.8902594298831449E+004   0.0000000000000000E+000                         2                         0                       666                       666
  0.9102531856597716E+004   0.0000000000000000E+000                         2                         0                       681                       681
  0.9275242335600593E+004   0.0000000000000000E+000                         2                         0                       694                       694
  0.9475711577104044E+004   0.0000000000000000E+000                         2                         0                       709                       709
  0.9701499201276194E+004   0.0000000000000000E+000                         2                         0                       726                       726
  0.9901869707479898E+004   0.0000000000000000E+000                         2                         0                       741                       741
  0.1007483743912936E+005   0.0000000000000000E+000                         2                         0                       754                       754
  0.1027443782938109E+005   0.0000000000000000E+000                         2                         0                       769                       769
  0.1050127110088218E+005   0.0000000000000000E+000                         2                         0                       786                       786
  0.1075395264067072E+005   0.0000000000000000E+000                         2                         0                       805                       805
  0.1095414070134153E+005   0.0000000000000000E+000                         2                         0                       820                       820
  0.1115326670574919E+005   0.0000000000000000E+000                         2                         0                       835                       835
  0.1132695107926252E+005   0.0000000000000000E+000                         2                         0                       848                       848
  0.1152619025595451E+005   0.0000000000000000E+000                         2                         0                       863                       863
  0.1172604820482832E+005   0.0000000000000000E+000                         2                         0                       878                       878
  0.1200515759634640E+005   0.0000000000000000E+000                         2                         0                       899                       899
  0.1217835577064419E+005   0.0000000000000000E+000                         2                         0                       912                       912
  0.1240427406906285E+005   0.0000000000000000E+000                         2                         0                       929                       929
  0.1257695626312319E+005   0.0000000000000000E+000                         2                         0                       942                       942
  0.1285596247896127E+005   0.0000000000000000E+000                         2                         0                       963                       963
  0.1302874336595107E+005   0.0000000000000000E+000                         2                         0                       976                       976
  0.1325471439569977E+005   0.0000000000000000E+000                         2                         0                       993                       993
  0.1342725034576245E+005   0.0000000000000000E+000                         2                         0                      1006                      1006
  0.1370669725286625E+005   0.0000000000000000E+000                         2                         0                      1027                      1027
  0.1387946124444831E+005   0.0000000000000000E+000                         2                         0                      1040                      1040
  0.1407961136802876E+005   0.0000000000000000E+000                         2                         0                      1055                      1055
  0.1430532947528841E+005   0.0000000000000000E+000                         2                         0                      1072                      1072
  0.1450573092822903E+005   0.0000000000000000E+000                         2                         0                      1087                      1087
  0.1473152096528281E+005   0.0000000000000000E+000                         2                         0                      1104                      1104
  0.1490520436735747E+005   0.0000000000000000E+000                         2                         0                      1117                      1117
  0.1515802065246487E+005   0.0000000000000000E+000                         2                         0                      1136                      1136
  0.1535819074977926E+005   0.0000000000000000E+000                         2                         0                      1151                      1151
  0.1555822441808809E+005   0.0000000000000000E+000                         2                         0                      1166                      1166
  0.1573105031968415E+005   0.0000000000000000E+000                         2                         0                      1179                      1179
  0.1593163785020282E+005   0.0000000000000000E+000                         2                         0                      1194                      1194
  0.1615766084696005E+005   0.0000000000000000E+000                         2                         0                      1211                      1211
  0.1635809014295207E+005   0.0000000000000000E+000                         2                         0                      1226                      1226
  0.1655796634018172E+005   0.0000000000000000E+000                         2                         0                      1241                      1241
  0.1675774227812297E+005   0.0000000000000000E+000                         2                         0                      1256                      1256
  0.1695826179806754E+005   0.0000000000000000E+000                         2                         0                      1271                      1271
  0.1713099814813053E+005   0.0000000000000000E+000                         2                         0                      1284                      1284
  0.1735818040124953E+005   0.0000000000000000E+000                         2                         0                      1301                      1301
  0.1753138594719680E+005   0.0000000000000000E+000                         2                         0                      1314                      1314
  0.1773112291133183E+005   0.0000000000000000E+000                         2                         0                      1329                      1329
  0.1793169372249921E+005   0.0000000000000000E+000                         2                         0                      1344                      1344
  0.1821115611946556E+005   0.0000000000000000E+000                         2                         0                      1365                      1365
  0.1835835006675820E+005   0.0000000000000000E+000                         2                         0                      1376                      1376
  0.1861117734001462E+005   0.0000000000000000E+000                         2                         0                      1395                      1395
  0.1881163378609131E+005   0.0000000000000000E+000                         2                         0                      1410                      1410
  0.1901158758525673E+005   0.0000000000000000E+000                         2                         0                      1425                      1425
  0.1918462035935807E+005   0.0000000000000000E+000                         2                         0                      1438                      1438
  0.1941192517996525E+005   0.0000000000000000E+000                         2                         0                      1455                      1455
  0.1958470266139665E+005   0.0000000000000000E+000                         2                         0                      1468                      1468
  0.1978508524961999E+005   0.0000000000000000E+000                         2                         0                      1483                      1483
  0.1998513326833246E+005   0.0000000000000000E+000                         2                         0                      1498                      1498
  0.2018482038831895E+005   0.0000000000000000E+000                         2                         0                      1513                      1513
  0.2038541456676169E+005   0.0000000000000000E+000                         2                         0                      1528                      1528
  0.2061146697442578E+005   0.0000000000000000E+000                         2                         0                      1545                      1545
  0.2081204112319216E+005   0.0000000000000000E+000                         2                         0                      1560                      1560
  0.2101175484595286E+005   0.0000000000000000E+000                         2                         0                      1575                      1575
  0.2121175774224580E+005   0.0000000000000000E+000                         2                         0                      1590                      1590
  0.2141214571123622E+005   0.0000000000000000E+000                         2                         0                      1605                      1605
  0.2158491198548178E+005   0.0000000000000000E+000                         2                         0                      1618                      1618
  0.2181217540953365E+005   0.0000000000000000E+000                         2                         0                      1635                      1635
  0.2198520555021089E+005   0.0000000000000000E+000                         2                         0                      1648                      1648
  0.2218512675409539E+005   0.0000000000000000E+000                         2                         0                      1663                      1663
  0.2238554304185367E+005   0.0000000000000000E+000                         2                         0                      1678                      1678
  0.2266509775964208E+005   0.0000000000000000E+000                         2                         0                      1699                      1699
  0.2281222396197699E+005   0.0000000000000000E+000                         2                         0                      1710                      1710
  0.2306493137107758E+005   0.0000000000000000E+000                         2                         0                      1729                      1729
  0.2326546236558681E+005   0.0000000000000000E+000                         2                         0                      1744                      1744
  0.2343857467318897E+005   0.0000000000000000E+000                         2                         0                      1757                      1757
  0.2363836216414264E+005   0.0000000000000000E+000                         2                         0                      1772                      1772
  0.2383881234672882E+005   0.0000000000000000E+000                         2                         0                      1787                      1787
  0.2406484466945436E+005   0.0000000000000000E+000                         2                         0                      1804                      1804
  0.2423867778827181E+005   0.0000000000000000E+000                         2                         0                      1817                      1817
  0.2446489687089873E+005   0.0000000000000000E+000                         2                         0                      1834                      1834
  0.2466506763982388E+005   0.0000000000000000E+000                         2                         0                      1849                      1849
  0.2486517369576205E+005   0.0000000000000000E+000                         2                         0                      1864                      1864
  0.2503801020062632E+005   0.0000000000000000E+000                         2                         0                      1877                      1877
  0.2526524064055784E+005   0.0000000000000000E+000                         2                         0                      1894                      1894
  0.2546462347820284E+005   0.0000000000000000E+000                         2                         0                      1909                      1909
  0.2563820447691177E+005   0.0000000000000000E+000                         2                         0                      1922                      1922
  0.2591795070711172E+005   0.0000000000000000E+000                         2                         0                      1943                      1943
  0.2611807788080629E+005   0.0000000000000000E+000                         2                         0                      1958                      1958
  0.2631820772462013E+005   0.0000000000000000E+000                         2                         0                      1973                      1973
  0.2649103024881388E+005   0.0000000000000000E+000                         2                         0                      1986                      1986
  0.2669155990338846E+005   0.0000000000000000E+000                         2                         0                      2001                      2001
  0.2689107917775737E+005   0.0000000000000000E+000                         2                         0                      2016                      2016
  0.2709122130033034E+005   0.0000000000000000E+000                         2                         0                      2031                      2031
  0.2729135205278426E+005   0.0000000000000000E+000                         2                         0                      2046                      2046
  0.2751761675028744E+005   0.0000000000000000E+000                         2                         0                      2063                      2063
  0.2771808768951062E+005   0.0000000000000000E+000                         2                         0                      2078                      2078
  0.2789085393250710E+005   0.0000000000000000E+000                         2                         0                      2091                      2091
  0.2811792773174495E+005   0.0000000000000000E+000                         2                         0                      2108                      2108
  0.2829113655337791E+005   0.0000000000000000E+000                         2                         0                      2121                      2121
  0.2849084815451079E+005   0.0000000000000000E+000                         2                         0                      2136                      2136
  0.2869133962289109E+005   0.0000000000000000E+000                         2                         0                      2151                      2151
  0.2897080964359074E+005   0.0000000000000000E+000                         2                         0                      2172                      2172
  0.2911793918499373E+005   0.0000000000000000E+000                         2                         0                      2183                      2183
  0.2937076551600582E+005   0.0000000000000000E+000                         2                         0                      2202                      2202
  0.2957117959001496E+005   0.0000000000000000E+000                         2                         0                      2217                      2217
  0.2977107429828295E+005   0.0000000000000000E+000                         2                         0                      2232                      2232
  0.2994415737944896E+005   0.0000000000000000E+000                         2                         0                      2245                      2245
  0.3014470570019069E+005   0.0000000000000000E+000                         2                         0                      2260                      2260
  0.3034417360520279E+005   0.0000000000000000E+000                         2                         0                      2275                      2275
  0.3054455732040617E+005   0.0000000000000000E+000                         2                         0                      2290                      2290
  0.3074452746727484E+005   0.0000000000000000E+000                         2                         0                      2305                      2305
  0.3097105207872141E+005   0.0000000000000000E+000                         2                         0                      2322                      2322
  0.3114481168436262E+005   0.0000000000000000E+000                         2                         0                      2335                      2335
  0.3137093084674756E+005   0.0000000000000000E+000                         2                         0                      2352                      2352
  0.3157148137589033E+005   0.0000000000000000E+000                         2                         0                      2367                      2367
  0.3177117506784260E+005   0.0000000000000000E+000                         2                         0                      2382                      2382
  0.3197125822624430E+005   0.0000000000000000E+000                         2                         0                      2397                      2397
  0.3217157284262609E+005   0.0000000000000000E+000                         2                         0                      2412                      2412
  0.3234443099577100E+005   0.0000000000000000E+000                         2                         0                      2425                      2425
  0.3254495295748490E+005   0.0000000000000000E+000                         2                         0                      2440                      2440
  0.3277130314398999E+005   0.0000000000000000E+000                         2                         0                      2457                      2457
  0.3297149101209460E+005   0.0000000000000000E+000                         2                         0                      2472                      2472
  0.3317171412515749E+005   0.0000000000000000E+000                         2                         0                      2487                      2487
  0.3342478063726916E+005   0.0000000000000000E+000                         2                         0                      2506                      2506
  0.3357188425297348E+005   0.0000000000000000E+000                         2                         0                      2517                      2517
  0.3382471047548101E+005   0.0000000000000000E+000                         2                         0                      2536                      2536
  0.3402523016664489E+005   0.0000000000000000E+000                         2                         0                      2551                      2551
  0.3422499353061322E+005   0.0000000000000000E+000                         2                         0                      2566                      2566
  0.3439825926770582E+005   0.0000000000000000E+000                         2                         0                      2579                      2579
  0.3462536990291000E+005   0.0000000000000000E+000                         2                         0                      2596                      2596
  0.3479822472534065E+005   0.0000000000000000E+000                         2                         0                      2609                      2609
  0.3499869894158314E+005   0.0000000000000000E+000                         2                         0                      2624                      2624
  0.3519853061990964E+005   0.0000000000000000E+000                         2                         0                      2639                      2639
  0.3542522191219915E+005   0.0000000000000000E+000                         2                         0                      2656                      2656
  0.3559886786459155E+005   0.0000000000000000E+000                         2                         0                      2669                      2669
  0.3582504864332595E+005   0.0000000000000000E+000                         2                         0                      2686                      2686
  0.3602559143958180E+005   0.0000000000000000E+000                         2                         0                      2701                      2701
  0.3622517960945625E+005   0.0000000000000000E+000                         2                         0                      2716                      2716
  0.3642539562538546E+005   0.0000000000000000E+000                         2                         0                      2731                      2731
  0.3662553274321675E+005   0.0000000000000000E+000                         2                         0                      2746                      2746
  0.3679847071011659E+005   0.0000000000000000E+000                         2                         0                      2759                      2759
  0.3699899264251810E+005   0.0000000000000000E+000                         2                         0                      2774                      2774
  0.3722520728172173E+005   0.0000000000000000E+000                         2                         0                      2791                      2791
  0.3739876419533644E+005   0.0000000000000000E+000                         2                         0                      2804                      2804
  0.3765208081310710E+005   0.0000000000000000E+000                         2                         0                      2823                      2823
  0.3787874045056685E+005   0.0000000000000000E+000                         2                         0                      2840                      2840
  0.3807895838560473E+005   0.0000000000000000E+000                         2                         0                      2855                      2855
  0.3825183555898484E+005   0.0000000000000000E+000                         2                         0                      2868                      2868
  0.3847901770888951E+005   0.0000000000000000E+000                         2                         0                      2885                      2885
  0.3865198597244242E+005   0.0000000000000000E+000                         2                         0                      2898                      2898
  0.3885203271643791E+005   0.0000000000000000E+000                         2                         0                      2913                      2913
  0.3905225859017600E+005   0.0000000000000000E+000                         2                         0                      2928                      2928
  0.3927850496134335E+005   0.0000000000000000E+000                         2                         0                      2945                      2945
  0.3945228467974529E+005   0.0000000000000000E+000                         2                         0                      2958                      2958
  0.3967845089703367E+005   0.0000000000000000E+000                         2                         0                      2975                      2975
  0.3987877946174583E+005   0.0000000000000000E+000                         2                         0                      2990                      2990
  0.4007867263574940E+005   0.0000000000000000E+000                         2                         0                      3005                      3005
  0.4025174859696614E+005   0.0000000000000000E+000                         2                         0                      3018                      3018
  0.4045220374722306E+005   0.0000000000000000E+000                         2                         0                      3033                      3033
  0.4067832798759671E+005   0.0000000000000000E+000                         2                         0                      3050                      3050
  0.4085201057037996E+005   0.0000000000000000E+000                         2                         0                      3063                      3063
  0.4113166140258339E+005   0.0000000000000000E+000                         2                         0                      3084                      3084
  0.4133194333284380E+005   0.0000000000000000E+000                         2                         0                      3099                      3099
  0.4153189669019958E+005   0.0000000000000000E+000                         2                         0                      3114                      3114
  0.4170493522655118E+005   0.0000000000000000E+000                         2                         0                      3127                      3127
  0.4193206490571658E+005   0.0000000000000000E+000                         2                         0                      3144                      3144
  0.4210492758774185E+005   0.0000000000000000E+000                         2                         0                      3157                      3157
  0.4230520354386456E+005   0.0000000000000000E+000                         2                         0                      3172                      3172
  0.4250518192067651E+005   0.0000000000000000E+000                         2                         0                      3187                      3187
  0.4273167050204521E+005   0.0000000000000000E+000                         2                         0                      3204                      3204
  0.4290536245604588E+005   0.0000000000000000E+000                         2                         0                      3217                      3217
  0.4313152472436684E+005   0.0000000000000000E+000                         2                         0                      3234                      3234
  0.4333198187377966E+005   0.0000000000000000E+000                         2                         0                      3249                      3249
  0.4353168707113990E+005   0.0000000000000000E+000                         2                         0                      3264                      3264
  0.4370500743459447E+005   0.0000000000000000E+000                         2                         0                      3277                      3277
  0.4390536938097129E+005   0.0000000000000000E+000                         2                         0                      3292                      3292
  0.4410490416961326E+005   0.0000000000000000E+000                         2                         0                      3307                      3307
  0.4430535662266153E+005   0.0000000000000000E+000                         2                         0                      3322                      3322
  0.4455831584616645E+005   0.0000000000000000E+000                         2                         0                      3341                      3341
  0.4473189704483126E+005   0.0000000000000000E+000                         2                         0                      3354                      3354
